address,countyName,editDate,in4WeekTotleCount,next2WeekCount,next2WeekRange,next3WeekCount,next3WeekRange,nextWeekCount,nextWeekRange,orgName,payDetail,phone,strTeleconsultation,thisWeekCount,thisWeekRange,scraped_county_name,lat,lng
台中市北區雙十路二段101號5樓之五,臺中市,2025/11/24,0,0,,0,,0,,話嶼心理諮商所,無,04-22335920,是,0,,臺中市,24.155807012765,120.68979939478
台中市大里區新仁路二段96號,臺中市,2025/12/03,0,0,,0,,0,,明朗身心診所,掛號費250元,04-24836800,是,0,,臺中市,24.112190515518,120.691808752349
台中市西屯區大墩十九街151號,臺中市,2025/12/03,0,0,,0,,0,,向陽心理治療所,無,0985911807 或加入Line ID: @585xemue,是,0,,臺中市,24.15787030205,120.65251367197
台中市西屯區福雅路128巷58號,臺中市,2025/12/04,24,6,,6,,6,,心煦心理治療所,無,0970002995,是,6,,臺中市,24.184757687237,120.620739218137
台中市梧棲區民和路一段200號二樓,臺中市,2025/12/02,0,0,,0,,0,,寶貝心理諮商所,無,0966299469 或加入Line ID : @330mnqrw,是,0,,臺中市,24.249107958094,120.54930019316
台中市西區三民路一段170號4樓之2,臺中市,2025/12/02,0,0,,0,,0,,怡然心理治療所,無,0905467481,是,0,,臺中市,24.137647409987,120.674800314323
台中市西屯區市政北七路186號13樓之8,臺中市,2025/11/13,0,0,,0,,0,,訴心理諮商所,無,0908512345 或加入Line ID：@sulisten,是,0,,臺中市,24.165437609966,120.64128410101
台中市西屯區台灣大道四段1230巷20之6號,臺中市,2025/11/13,0,0,,0,,0,,葵心理諮商所,無,0905677538 或加入LINE ID:@sunflowercc,是,0,,臺中市,24.185529541663,120.611412705136
台中市中區柳川東路三段5號5樓,臺中市,2025/12/03,0,0,,0,,0,,如穎心理成長中心心理治療所,無,04-22282220,是,0,,臺中市,24.141666252469,120.676671718258
台中市北屯區軍福十三路327號,臺中市,2025/12/01,0,0,,0,,0,,心嶼心理治療所,無,0903645359,是,0,,臺中市,24.17242501591,120.721793035381
台中市沙鹿區光華路499號,臺中市,2025/11/13,0,0,,0,,0,,昕晴空間心理諮商所,無,04-26628880,是,0,,臺中市,24.243955004143,120.570437992257
台中市南屯區黎明路一段1144號,臺中市,2025/11/13,0,0,,0,,0,,靜馨心理治療所,無,04-23823966,是,0,,臺中市,24.141678015767,120.638225963636
臺中市西區博館路115號1樓,臺中市,2025/11/13,0,0,,0,,0,,廖慈凰身心診所,掛號費400元,04-23255018,是,0,,臺中市,24.156376604995,120.665290458438
台中市西屯區弘孝路207號,臺中市,2025/11/13,0,0,,0,,0,,心風景心理治療所,無,04-24520809,是,0,,臺中市,24.170659200368,120.648623379249
台中市北屯區大連路二段213號,臺中市,2025/12/02,0,0,,0,,0,,芙樂奇心理成長心理諮商所,無,048246028,是,0,,臺中市,24.175746009767,120.687805004738
台中市沙鹿區正德路72巷50號,臺中市,2025/11/17,0,0,,0,,0,,心門心理諮商所,無,04-23120896 或加入LINEID: @460xawyr ,是,0,,臺中市,24.205324991702,120.568452989947
臺中市北區太原八街110號,臺中市,2025/11/13,0,0,,0,,0,,相癒心理諮商所,無,04-22992811 或加入LINEID: @669mzvgc,是,0,,臺中市,24.16599299487,120.672555808291
台中市西區五權五街101號,臺中市,2025/11/28,0,0,,0,,0,,陽晴心理治療所,無,0908432988,是,0,,臺中市,24.136393603001,120.660666833008
台中市大甲區水源路215號1、2樓,臺中市,2025/11/20,0,0,,0,,0,,擁恆心理諮商所,無,0936185235,是,0,,臺中市,24.341620814214,120.62768949225
臺中市南屯區黎明東街429號,臺中市,2025/11/18,0,0,,0,,0,,晴朗心理諮商所,無,0908038706,是,0,,臺中市,24.150335809286,120.636366773693
臺中市南屯區豐富路160巷9號,臺中市,2025/11/17,0,0,,0,,0,,桐心理治療所,無,0953-971130,是,0,,臺中市,24.130028888644,120.648719603498
台中市南屯區永春東一路573號,臺中市,2025/11/13,0,0,,0,,0,,寬和心理諮商所,無,04-23829585,是,0,,臺中市,24.13055468543,120.641178237573
台中市南區德祥街15巷16號,臺中市,2025/11/17,0,0,,0,,0,,勵心心理諮商所,無,0928660285,是,0,,臺中市,24.120680007208,120.654307902164
臺中市東區東英五街88號2樓,臺中市,2025/11/13,0,0,,0,,0,,財團法人台中市私立慈光社會福利慈善事業基金會附設慈光社區心理諮商所,無,04-22153505,是,0,,臺中市,24.136188204464,120.704472503022
台中市北區文武街6號,臺中市,2025/11/13,0,0,,0,,0,,拾月拾日心理治療所,無,0919591010 或 LINEID:@1010psy,是,0,,臺中市,24.15386999685,120.676897969412
台中市豐原區葫蘆墩三街199號,臺中市,2025/11/13,0,0,,0,,0,,拾月拾日豐原心理治療所,無,0919591010 或 LINEID:@1010psy,是,0,,臺中市,24.262122611637,120.715268310492
台中市北區華中街25號,臺中市,2025/11/24,0,0,,0,,0,,一心心理諮商所,無,04-22075313,是,0,,臺中市,24.15683501128,120.671944013178
台中市南屯區五權西路二段478-1號,臺中市,2025/12/04,0,0,,0,,0,,蛹之生成長心理諮商所,無,0968-070-620,是,0,,臺中市,24.140680988385,120.64346297674
台中市南屯區大墩南路412號,臺中市,2025/12/04,9,3,,3,,3,,耕心心理諮商所,無,0912622798 或加入LINEID:@156frpfu,是,0,,臺中市,24.133954008172,120.650202613627
台中市太平區成功東路 55 巷 2 號,臺中市,2025/11/13,0,0,,0,,0,,竹見好轉心理諮商所,無,04-22788855 或加入LINEID: @getbetter,是,0,,臺中市,24.127560619703,120.720002171169
台中市南屯區文心路一段46-1號,臺中市,2025/12/04,0,0,,0,,0,,蛹之生心理諮商所,無,0968-070-620,是,0,,臺中市,24.138193993894,120.646805009175
台中市北區育德路2號,臺中市,2025/11/10,0,0,,0,,0,,中國醫藥大學附設醫院精神醫學部,掛號費150元,04-22052121#11853、11854,是,0,,臺中市,24.157741011194,120.680813994576
台中市太平區市民大道一段251號,臺中市,2025/12/02,0,0,,0,,0,,心喜心理治療所,無,04-22734567 或加入LINEID: ＠450hnjfs,是,0,,臺中市,24.142776296541,120.713058840815
台中市沙鹿區北勢東路748號1樓,臺中市,2025/12/01,0,0,,0,,0,,自在心理治療所,無,0958265826 或加入LINEID:@freeandeasy,是,0,,臺中市,24.229925919431,120.570601523188
台中市北屯區太原路三段150巷8弄15號,臺中市,2025/11/13,0,0,,0,,0,,哲石情感心理諮商所,無,04-22333385 或加入LINE ID: Phistonemind,是,0,,臺中市,24.164048980067,120.689416006529
臺中市北屯區天津路四段294號,臺中市,2025/11/10,0,0,,0,,0,,日希心理成長中心心理治療所,無,04-22334789 或加入LINEID:@797kxxjz,是,0,,臺中市,24.169942002823,120.693124998684
臺中市大里區益民路一段78巷40號,臺中市,2025/12/01,0,0,,0,,0,,與橋心理諮商所,無,0960908585,是,0,,臺中市,24.109859808399,120.692589981804
臺南市關廟區南雄路二段30號,臺南市,尚未更新,0,0,,0,,0,,這會心理諮商所,無,0918071281,是,0,,臺南市,22.960623601899,120.328159583885
臺南市永康區中華路23巷1號,臺南市,2025/11/11,0,0,,0,,0,,慈恩心理治療所,自付場地費400元,06-3126267,是,0,,臺南市,22.998786616604,120.234277909731
臺南市北區海安路三段985巷27弄13號,臺南市,2025/12/01,0,0,,0,,0,,看見光亮心理諮商所,無,06-3584327,是,0,,臺南市,23.018771001612,120.199190005753
臺南市安平區安平路428號2樓,臺南市,2025/11/11,0,0,,0,,0,,元品心理諮商所,無,06-2229592,是,0,,臺南市,22.998246319126,120.173910185776
臺南市東區慶東街214號,臺南市,2025/11/18,0,0,,0,,0,,自然就好心理諮商所,無,06-2752858,是,0,,臺南市,22.991953018583,120.216654120114
臺南市新化區中山路20號,臺南市,2025/11/11,0,0,,0,,0,,財團法人台灣省私立台南仁愛之家附設仁馨醫院,無,06─5902336＃28,是,0,,臺南市,23.051096481761,120.319738285765
臺南市東區育樂街166-4號4樓,臺南市,2025/11/11,0,0,,0,,0,,樂驛心理諮商所,無,06-2095055,是,0,,臺南市,22.994980981105,120.21458898681
臺南市北區開元里北園街124巷10弄64號2樓,臺南市,2025/12/01,0,0,,0,,0,,緩緩心理諮商所,自付場地費400元,0902009832,是,0,,臺南市,23.01413199539,120.224553980038
臺南市善化區文昌路42-1號,臺南市,2025/12/01,0,0,,0,,0,,伴行心理治療所,行政費400元,0975124951,是,0,,臺南市,23.128733985652,120.289334021643
臺南市麻豆區埤頭里麻佳路一段207號,臺南市,2025/11/18,6,0,,0,,3,,台灣基督長老教會新樓醫療財團法人麻豆新樓醫院,掛號費120元,06-5702228,是,3,,臺南市,23.183983449597,120.23845795433
臺南市南區新興里夏林路167號1樓,臺南市,2025/12/01,0,0,,0,,0,,日安心理治療所,掛號費200元,06-2643939,是,0,,臺南市,22.980083782682,120.195375988351
臺南市東區東門路二段205號,臺南市,2025/11/11,0,0,,0,,0,,蕭文勝診所,掛號費200元,062755088,是,0,,臺南市,22.984789005939,120.224722037196
臺南市北區長榮路四段141號,臺南市,2025/11/11,0,0,,0,,0,,蕭尹瑩身心診所,掛號費200元,062002268,是,0,,臺南市,23.006011020861,120.221777977525
臺南市安南區怡安路一段98號,臺南市,2025/12/01,0,0,,0,,0,,繪日藝術心理諮商所,自付場地費400元。如進行藝術治療媒材費200元另計。,（06）3565588,是,0,,臺南市,23.040927179642,120.212777573714
臺南市安平區永華二街183號1樓,臺南市,2025/12/01,2,0,,0,,2,,看見愛心理諮商所,無,06-2977769,是,0,,臺南市,22.98817198397,120.184269966643
臺南市北區育德一街227號,臺南市,2025/11/11,0,0,,0,,0,,寬欣心理治療所,無,06-2510966,是,0,,臺南市,23.016546989333,120.205519013203
臺南市北區中華北路二段80巷65號,臺南市,2025/12/02,23,10,,10,,3,,禾心心理諮商所,自付場地費400元,06-3587725,是,0,,臺南市,23.017479015057,120.197379011753
臺南市仁德區裕忠路539號,臺南市,2025/11/11,0,0,,0,,0,,衛生福利部嘉南療養院,無,06-2795019#1183,是,0,,臺南市,22.977767680592,120.2414060382
臺南市東區崇明路399號2樓,臺南市,2025/12/03,22,12,,0,,8,,深藏心理治療所,行政處理費250元（單次）,0963689820,是,2,,臺南市,22.973902003362,120.223841015354
臺南市白河區中山路2-53號,臺南市,尚未更新,0,0,,0,,0,,白河林眼科診所,掛號費50元+部份負擔50元,066831116,是,0,,臺南市,23.346592180127,120.413362300216
臺南市北區林森路三段77號2樓,臺南市,2025/12/01,0,0,,0,,0,,上善心理治療所,無,06-237-5555,是,0,,臺南市,23.003267582042,120.224440321431
臺南市安平區建平七街453巷75號2樓之2,臺南市,2025/12/03,7,1,,1,,1,,好心情心理諮商所,場地費200元,0909334443,是,4,,臺南市,22.987641347933,120.175229550619
臺南市永康區東橋十街20號,臺南市,2025/12/01,10,5,,0,,5,,欣橋心理治療所,行政費用400元,0937-800-681、06-3022820,是,0,,臺南市,23.021648089877,120.232006916884
臺南市玉井區中山路416號,臺南市,2025/11/11,0,0,,0,,0,,山實心理諮商所,場地費250元,0910370032,是,0,,臺南市,23.124930906633,120.466136187532
臺南市永康區東橋一路552號,臺南市,2025/12/01,2,0,,0,,0,,星語心理治療所,無,0938057530,是,2,,臺南市,23.024923318543,120.233042584841
臺南市永康區東橋十街118號2樓,臺南市,2025/12/01,0,0,,0,,0,,真心診所,掛號費250元,06-3036002,是,0,,臺南市,23.022398982673,120.233322959502
臺南市南區金華路一段486號2樓,臺南市,尚未更新,0,0,,0,,0,,康舟診所,掛號費250元,06-2655345,是,0,,臺南市,22.973240000649,120.190925030127
臺南市安平區郡平路305號1、2樓,臺南市,2025/11/11,0,0,,0,,0,,聽見‧覺旅心理諮商所,行政管理費200元,0978461808,是,0,,臺南市,22.989458019375,120.164305027651
臺南市南區三和街9號,臺南市,2025/11/11,0,0,,0,,0,,禾覓心理諮商所,行政費200元,0933322398,是,0,,臺南市,22.980939994092,120.193173978568
臺南市中西區友愛街237號,臺南市,2025/11/11,0,0,,0,,0,,好家在心理諮商所,無,0909522499,是,0,,臺南市,22.991921712175,120.196814993488
臺南市安平區文平路428號2樓,臺南市,2025/11/11,0,0,,0,,0,,和朗心理諮商所,無,06-2993800,是,0,,臺南市,22.993081516117,120.178921306589
高雄市三民區澄清路620號2樓,高雄市,2025/12/03,0,0,,0,,0,,小魚兒心理治療所,行政處理費500元,(07)398-0118,是,0,,高雄市,22.644273979889,120.346577977923
高雄市三民區澄和路25號,高雄市,2025/11/28,0,0,,0,,0,,小魚兒心理成長空間心理治療所,行政處理費500元,(07)398-0118,是,0,,高雄市,22.644211995715,120.345459999677
高雄市左營區至聖路3號,高雄市,2025/11/13,0,0,,0,,0,,盼望心理治療所,行政處理費200元,(07)550-6592,是,0,,高雄市,22.65953499482,120.311455959599
高雄市鼓山區美術東三路23號,高雄市,2025/12/02,0,0,,0,,0,,微風心理治療所,行政處理費400元,0911-901-899,是,0,,高雄市,22.657200006143,120.292940000209
高雄市新興區八德一路212號2樓,高雄市,2025/11/25,0,0,,0,,0,,繪星心理治療所,平日白天18:00前:行政處理費400+掛號費100元，夜間18:00後含週六：行政處理費900+掛號費100元 ,(07)236-2585,是,0,,高雄市,22.635752015112,120.307624004924
高雄市苓雅區正大路119號2樓,高雄市,2025/11/19,0,0,,0,,0,,禾好心理治療所,行政處理費600元,0912-208-826,是,0,,高雄市,22.633251819123,120.332524292326
高雄市鼓山區美術北一街81號,高雄市,2025/11/19,0,0,,0,,0,,美術館禾好心理治療所,行政處理費600元,0912-208-826,是,0,,高雄市,22.662919020589,120.286695985257
高雄市苓雅區中正二路131號,高雄市,2025/11/13,0,0,,0,,0,,心托邦心理治療所,行政處理費200元,0983-769-055,是,0,,高雄市,22.630209984551,120.315578011943
高雄市三民區建元路56號2樓,高雄市,2025/11/13,0,0,,0,,0,,方泊心理諮商所,行政處理費400元,(07)395-9000,是,0,,高雄市,22.646710012409,120.317665022014
高雄市苓雅區林德街10巷15號4樓,高雄市,2025/11/13,0,0,,0,,0,,散步後花園心理諮商所,無,Line ID：@048mljoz,是,0,,高雄市,22.624428985931,120.316414022966
高雄市左營區站前北路100號4樓,高雄市,2025/12/01,0,0,,0,,0,,回甘心理諮商所,無,(07)588-9880,是,0,,高雄市,22.688623006776,120.30573204174
高雄市三民區安泰里天津街255巷24號5樓,高雄市,2025/11/13,0,0,,0,,0,,敲敲話心理諮商所,行政處理費400元,Line ID：@008josxk,是,0,,高雄市,22.650673982059,120.30056300587
高雄市鼓山區華榮路228號7樓,高雄市,2025/11/13,0,0,,0,,0,,繪心庭心理諮商所(可協助偏鄉),無,(07)553-0101,是,0,,高雄市,22.664263016854,120.297177974273
高雄市左營區裕誠路188號2樓,高雄市,2025/11/13,0,0,,0,,0,,綠野仙蹤心理諮商所,無,(07)550-8216,是,0,,高雄市,22.664501984913,120.3107979802
高雄市前鎮區文橫三路194-3號,高雄市,2025/11/10,0,0,,0,,0,,小宅心理諮商所,行政處理費400元,0918-061-622,是,0,,高雄市,22.614431219462,120.30714221313
高雄市三民區臥龍路54巷32號,高雄市,2025/11/11,0,0,,0,,0,,予愛心理諮商所,行政處理費200元,0905-923-518,是,0,,高雄市,22.638038011565,120.331026027133
高雄市三民區明仁路58號,高雄市,2025/12/02,0,0,,0,,0,,伴心理諮商所,無,(07)345-1358,是,0,,高雄市,22.66220651691,120.314377807227
高雄市左營區重光路82號,高雄市,2025/11/13,0,0,,0,,0,,遇見心理諮商所,無,(07)345-3569,是,0,,高雄市,22.681220989992,120.302424961842
高雄市苓雅區成功一路232號13樓之9,高雄市,2025/11/24,0,0,,0,,0,,心蘊心理諮商所,無,Line ID：@mc2020,是,0,,高雄市,22.617721996558,120.296507002924
高雄市鳳山區青年路一段262巷39號1樓,高雄市,2025/11/13,0,0,,0,,0,,浪心人心理諮商所,行政處理費200元,0921-311-675,是,0,,高雄市,22.62408801011,120.351751037106
高雄市三民區建工路587號,高雄市,2025/12/01,0,0,,0,,0,,心悅診所,掛號費200元,(07)380-5562,是,0,,高雄市,22.648272985894,120.320036010966
高雄市苓雅區凱旋二路130號,高雄市,2025/11/13,0,0,,0,,0,,高雄市立凱旋醫院,無,(07)751-3171,是,0,,高雄市,22.625115002797,120.324095031397
高雄市大寮區後庄里鳳屏一路509號,高雄市,2025/12/01,24,6,,6,,6,,財團法人台灣省私立高雄仁愛之家附設慈惠醫院,掛號費100元,(07)703-0315,是,6,,高雄市,22.638684004843,120.39726200532
高雄市三民區自由一路100號,高雄市,2025/11/13,0,0,,0,,0,,財團法人私立高雄醫學大學附設中和紀念醫院,掛號費150元,(07)312-1101分機6751,是,0,,高雄市,22.645186014774,120.309630967821
高雄市左營區至聖路312號17樓之三,高雄市,2025/11/13,0,0,,0,,0,,芯耕圓心理諮商所,無,(07)556-7315,是,0,,高雄市,22.659750996465,120.303331967584
高雄市左營區南屏路259-1號1樓,高雄市,2025/11/21,0,0,,0,,0,,繪星巨蛋館心理治療所,平日白天18:00前：行政處理費400，掛號費100元 夜間18:00後含週六：行政處理費900，掛號費100元,(07)552-2858,是,0,,高雄市,22.66936998473,120.298350015794
高雄市三民區建工路585號2樓,高雄市,2025/11/13,0,0,,0,,0,,小宇宙心理治療所,行政處理費200元,(07)380-5160,是,0,,高雄市,22.648279984784,120.320079010129
